type	latitude	longitude	altitude (m)	eos	name	desc
T	22.495900300	114.226927800	252.9			
T	22.496094600	114.226817300	255.8			
T	22.496157800	114.226676800	258.1			
T	22.496146800	114.226416600	258.1			
T	22.496092500	114.226250800	257.5			
T	22.495809500	114.225793800	259.9			
T	22.495837200	114.225747000	259.2			
T	22.495912700	114.225582600	258.2			
T	22.496014100	114.225370900	261.2			
T	22.496114400	114.225148900	263.7			
T	22.496218200	114.224456500	264.7			
T	22.496096300	114.224184300	266.9			
T	22.496103300	114.224032800	266.3			
T	22.496178700	114.223970400	264.1			
T	22.496397800	114.223713200	257.2			
T	22.496598900	114.223563000	253.4			
T	22.496726400	114.223450200	252.4			
T	22.496965200	114.223543900	251.6			
T	22.497171700	114.223591100	254.5			
T	22.497345600	114.223739400	257.6			
T	22.497530000	114.224137400	259.2			
T	22.497815100	114.224602400	262.5			
T	22.497903400	114.224688600	264.4			
T	22.498001700	114.224948500	262.4			
T	22.498069500	114.225365800	255.4			
T	22.498076200	114.225407300	254.6			
T	22.498173300	114.225473300	255.3			
T	22.498230400	114.225471500	256.6			
T	22.498277300	114.225470100	257.6			
T	22.498311100	114.225548200	256.7			
T	22.498233700	114.225865800	250.0			
T	22.498239300	114.226087400	248.8			
T	22.498397500	114.226152800	251.2			
T	22.498456500	114.226354500	249.8			
T	22.498504200	114.226517900	248.3			
T	22.498678300	114.226575900	248.7			
T	22.498869500	114.226618000	247.4			
T	22.499120000	114.226567900	244.6			
T	22.499228900	114.226268600	244.4			
T	22.499303100	114.226165200	244.0			
T	22.499475200	114.226016100	241.0			
T	22.499512600	114.225877500	240.7			
T	22.499690000	114.225655000	237.7			
T	22.499808600	114.225612000	236.9			
T	22.500060100	114.225647700	237.4			
T	22.500342400	114.225474000	238.4			
T	22.500491300	114.225395500	239.7			
T	22.500789900	114.225096100	242.1			
T	22.501056600	114.225081800	241.3			
T	22.501305500	114.224936000	242.9			
T	22.501750000	114.224679600	242.8			
T	22.501970400	114.224518300	241.8			
T	22.502163700	114.224301500	240.6			
T	22.502214800	114.224248700	240.1			
T	22.502385100	114.224006100	242.7			
T	22.502522000	114.223967100	242.2			
T	22.502629000	114.223913000	242.1			
T	22.502830700	114.223737300	241.3			
T	22.502930700	114.223549600	242.6			
T	22.503048900	114.223526400	243.5			
T	22.503233600	114.223376100	247.5			
T	22.503384900	114.223194000	251.0			
T	22.503468100	114.223128400	251.1			
T	22.503539400	114.222986200	251.0			
T	22.503642200	114.222847100	249.6			
T	22.503650000	114.222600600	249.8			
T	22.503487400	114.222259400	250.9			
T	22.503450700	114.222091200	252.1			
T	22.503481300	114.221390700	258.1			
T	22.503800400	114.220900100	261.9			
T	22.503825400	114.220740400	262.1			
T	22.503925400	114.220435800	261.5			
T	22.503864100	114.220275500	260.1			
T	22.503857100	114.220221300	259.8			
T	22.503884900	114.220137100	259.0			
T	22.503921500	114.220025500	258.5			
T	22.503931400	114.219888400	258.4			
T	22.504055800	114.219773100	259.3			
T	22.504211000	114.219609500	260.4			
T	22.504259700	114.219493100	260.3			
T	22.504317400	114.219434900	260.0			
T	22.504414600	114.219338900	259.1			
T	22.504515000	114.219258300	256.4			
T	22.504627100	114.219145400	252.7			
T	22.504720000	114.219074400	249.7			
T	22.504776400	114.219057300	248.5			
T	22.504823200	114.219017000	247.3			
T	22.504855700	114.218913800	245.8			
T	22.504924700	114.218861200	243.7			
T	22.504995100	114.218836300	241.9			
T	22.505076400	114.218838000	240.8			
T	22.505172300	114.218843400	239.5			
T	22.505218100	114.218839300	238.8			
T	22.505261400	114.218828300	238.2			
T	22.505295800	114.218803100	237.8			
T	22.505330500	114.218772300	237.6			
T	22.505388300	114.218772200	237.1			
T	22.505422200	114.218761900	236.9			
T	22.505455700	114.218745100	236.8			
T	22.505491900	114.218737700	236.6			
T	22.505531900	114.218723300	236.5			
T	22.505603700	114.218687800	235.7			
T	22.505699200	114.218671500	233.4			
T	22.505787700	114.218627400	231.3			
T	22.505872000	114.218572500	229.6			
T	22.505959000	114.218531900	228.3			
T	22.506045800	114.218484100	227.0			
T	22.506095600	114.218433000	226.3			
T	22.506140500	114.218378300	225.6			
T	22.506242100	114.218281600	223.8			
T	22.506288300	114.218238200	222.7			
T	22.506336000	114.218169800	221.2			
T	22.506374700	114.218113100	219.9			
T	22.506425200	114.218003600	219.6			
T	22.506456400	114.217977300	219.7			
T	22.506495200	114.217962600	219.7			
T	22.506539100	114.217930100	219.8			
T	22.506578500	114.217861700	220.2			
T	22.506637000	114.217826100	219.9			
T	22.506704200	114.217803700	219.7			
T	22.506751500	114.217779700	219.7			
T	22.506779200	114.217746000	219.9			
T	22.506794100	114.217681300	220.3			
T	22.506811700	114.217626600	220.5			
T	22.506850700	114.217595500	220.2			
T	22.506865300	114.217585400	220.1			
T	22.506881100	114.217563600	219.9			
T	22.506917600	114.217530700	219.4			
T	22.506947400	114.217497200	219.0			
T	22.506974000	114.217461500	218.6			
T	22.506999100	114.217425500	218.2			
T	22.507043100	114.217383900	217.3			
T	22.507049300	114.217324900	217.3			
T	22.507073100	114.217285000	216.7			
T	22.507106900	114.217245100	215.9			
T	22.507165400	114.217169300	214.3			
T	22.507209400	114.217141200	213.1			
T	22.507259700	114.217130200	212.1			
T	22.507306700	114.217089200	211.2			
T	22.507343300	114.217040700	210.3			
T	22.507384800	114.216977100	209.3			
T	22.507414800	114.216925900	208.3			
T	22.507462200	114.216897400	207.2			
T	22.507510100	114.216886100	206.3			
T	22.507595700	114.216892700	206.1			
T	22.507642700	114.216893700	205.9			
T	22.507698500	114.216860300	205.4			
T	22.507769000	114.216819600	204.7			
T	22.507853100	114.216711300	203.9			
T	22.507893300	114.216672100	203.9			
T	22.507938500	114.216640900	204.2			
T	22.507985400	114.216618600	204.6			
T	22.508073000	114.216589600	205.3			
T	22.508168400	114.216586300	205.5			
T	22.508263100	114.216578900	205.8			
T	22.508305300	114.216574900	205.9			
T	22.508346400	114.216565900	206.0			
T	22.508401600	114.216538000	205.7			
T	22.508455200	114.216502100	205.4			
T	22.508498200	114.216473000	205.1			
T	22.508548300	114.216453200	204.6			
T	22.508635400	114.216409300	203.6			
T	22.508689800	114.216362100	203.1			
T	22.508723400	114.216328800	202.9			
T	22.508789700	114.216310700	202.1			
T	22.508886300	114.216291200	200.7			
T	22.508939000	114.216291900	200.1			
T	22.509013300	114.216294900	199.2			
T	22.509048600	114.216306000	198.8			
T	22.509087300	114.216324900	198.4			
T	22.509175800	114.216317700	197.4			
T	22.509306600	114.216264400	195.1			
T	22.509372300	114.216234900	193.9			
T	22.509400500	114.216219500	193.4			
T	22.509430800	114.216200600	192.8			
T	22.509493400	114.216132600	191.0			
T	22.509505200	114.216111500	190.5			
T	22.509517600	114.216082000	189.8			
T	22.509551600	114.216060900	188.9			
T	22.509572100	114.216046100	188.3			
T	22.509590100	114.216027400	187.8			
T	22.509627200	114.215978800	186.7			
T	22.509697900	114.215907400	185.4			
T	22.509735900	114.215888600	184.7			
T	22.509773400	114.215878500	184.0			
T	22.509817100	114.215868800	183.2			
T	22.509840000	114.215860700	182.8			
T	22.509854000	114.215848700	182.6			
T	22.509896100	114.215810800	182.1			
T	22.509929800	114.215769200	181.8			
T	22.509970100	114.215716200	181.7			
T	22.510017100	114.215665700	181.4			
T	22.510032300	114.215640800	181.3			
T	22.510040700	114.215616700	181.3			
T	22.510053100	114.215577800	181.4			
T	22.510056700	114.215538300	181.5			
T	22.510063000	114.215493300	181.3			
T	22.510073500	114.215448300	181.0			
T	22.510098300	114.215411800	180.4			
T	22.510128100	114.215384600	179.7			
T	22.510215400	114.215324300	178.0			
T	22.510248500	114.215284400	177.5			
T	22.510276100	114.215239800	176.9			
T	22.510306800	114.215195200	176.2			
T	22.510351200	114.215166500	175.3			
T	22.510391900	114.215146600	174.5			
T	22.510433500	114.215147900	173.7			
T	22.510544600	114.215177500	171.8			
T	22.510592200	114.215174700	170.8			
T	22.510756800	114.215143900	167.1			
T	22.510836100	114.215118400	165.5			
T	22.510935000	114.215102700	163.7			
T	22.511070900	114.215086300	161.1			
T	22.511219700	114.215072300	157.8			
T	22.511318700	114.215060800	155.5			
T	22.511394500	114.215064800	153.7			
T	22.511347200	114.214924000	155.0			
T	22.511288400	114.214785400	156.3			
T	22.511253500	114.214615600	157.9			
T	22.511283900	114.214565000	157.6			
T	22.511320700	114.214516500	157.1			
T	22.511352100	114.214462000	156.8			
T	22.511311400	114.214301100	157.5			
T	22.511324200	114.214222600	157.1			
T	22.511327300	114.214150800	156.6			
T	22.511345700	114.214120000	155.9			
T	22.511305100	114.214007200	153.2			
T	22.511292000	114.213975100	152.4			
T	22.511284600	114.213942300	151.5			
T	22.511291400	114.213912800	150.9			
T	22.511305300	114.213884200	150.3			
T	22.511308800	114.213843700	149.7			
T	22.511315800	114.213804600	149.1			
T	22.511361300	114.213663000	147.4			
T	22.511477700	114.213416500	143.8			
T	22.511505100	114.213315300	142.3			
T	22.511524100	114.213212100	140.6			
T	22.511511900	114.213139000	139.0			
T	22.511518100	114.213060500	137.5			
T	22.511537300	114.212998200	136.2			
T	22.511562900	114.212935800	134.9			
T	22.511511300	114.212950500	134.9			
T	22.511468000	114.212978700	135.2			
T	22.511422700	114.213069200	136.6			
T	22.511397300	114.213121500	137.3			
T	22.511390400	114.213170300	138.1			
T	22.511347800	114.213244200	139.0			
T	22.511308300	114.213325700	140.0			
T	22.511249300	114.213379700	140.4			
T	22.511180700	114.213423900	140.5			
T	22.511111800	114.213434000	139.8			
T	22.511116700	114.213411900	139.5			
T	22.511068400	114.213451400	139.7			
T	22.511033100	114.213462800	139.5			
T	22.511010100	114.213452700	139.1			
T	22.510781200	114.213259100	136.2			
T	22.510852200	114.213109500	134.2			
T	22.510905500	114.213058500	133.8			
T	22.510957100	114.212989100	133.4			
T	22.510996700	114.212839500	132.4			
T	22.511013300	114.212795600	131.9			
T	22.511015600	114.212719900	131.2			
T	22.510998000	114.212526400	129.9			
T	22.510955000	114.212463000	131.3			
T	22.510903000	114.212421500	133.2			
T	22.510884700	114.212393200	134.0			
T	22.510806400	114.212314200	137.6			
T	22.510733300	114.212237900	141.9			
T	22.510721300	114.212219000	142.7			
T	22.510716400	114.212202700	143.4			
T	22.510714900	114.212184500	143.9			
T	22.510716200	114.212164800	144.3			
T	22.510718400	114.212154000	144.4			
T	22.510722700	114.212140900	144.5			
T	22.510728900	114.212128300	144.5			
T	22.510736800	114.212116400	144.4			
T	22.510748500	114.212101400	144.2			
T	22.510807400	114.212026700	143.2			
T	22.510822400	114.212005800	143.0			
T	22.510832300	114.211990200	142.9			
T	22.510838900	114.211977200	143.0			
T	22.510845300	114.211962600	143.2			
T	22.510851700	114.211944300	143.5			
T	22.510856500	114.211926800	143.8			
T	22.510860000	114.211908800	144.3			
T	22.510861900	114.211889800	144.8			
T	22.510861800	114.211868400	145.4			
T	22.510860300	114.211842400	146.2			
T	22.510850300	114.211735500	149.6			
T	22.510849100	114.211715200	150.2			
T	22.510849400	114.211696100	150.7			
T	22.510851900	114.211678600	151.2			
T	22.510857300	114.211664400	151.4			
T	22.510865300	114.211650200	151.3			
T	22.510878800	114.211637300	151.0			
T	22.510892700	114.211627900	150.7			
T	22.510906500	114.211621200	150.4			
T	22.510921800	114.211616300	150.1			
T	22.510937700	114.211612900	149.7			
T	22.510953800	114.211612600	149.3			
T	22.510980200	114.211617400	148.7			
T	22.511003100	114.211620500	148.1			
T	22.511029500	114.211621400	147.4			
T	22.511057000	114.211619100	146.8			
T	22.511074300	114.211614800	146.4			
T	22.511090000	114.211608500	146.1			
T	22.511108000	114.211599000	145.8			
T	22.511124200	114.211587900	145.6			
T	22.511143400	114.211570900	145.4			
T	22.511159600	114.211554700	145.3			
T	22.511181900	114.211531500	145.1			
T	22.511205700	114.211503900	144.8			
T	22.511226300	114.211479200	144.5			
T	22.511270200	114.211423600	143.8			
T	22.511295900	114.211392100	143.3			
T	22.511317000	114.211367800	142.8			
T	22.511332700	114.211350800	142.3			
T	22.511349900	114.211334900	141.8			
T	22.511390500	114.211302800	140.7			
T	22.511409100	114.211289200	140.2			
T	22.511425000	114.211279500	139.7			
T	22.511439100	114.211272500	139.4			
T	22.511453000	114.211266800	139.0			
T	22.511465000	114.211263300	138.8			
T	22.511476300	114.211262100	138.5			
T	22.511509000	114.211260000	137.7			
T	22.511539100	114.211259800	137.0			
T	22.511567700	114.211261300	136.3			
T	22.511592500	114.211263900	135.7			
T	22.511613900	114.211266800	135.2			
T	22.511646400	114.211272900	134.5			
T	22.511674700	114.211280600	133.8			
T	22.511698100	114.211288500	133.4			
T	22.511737300	114.211303100	132.6			
T	22.511761400	114.211313100	132.0			
T	22.511785600	114.211324700	131.5			
T	22.511820000	114.211342500	130.8			
T	22.511838600	114.211351900	130.4			
T	22.511914000	114.211388100	128.7			
T	22.511931900	114.211396100	128.2			
T	22.511950200	114.211402400	127.7			
T	22.511963100	114.211404800	127.3			
T	22.511977000	114.211404200	126.8			
T	22.511991700	114.211401000	126.4			
T	22.512005600	114.211394200	126.0			
T	22.512015600	114.211385500	125.7			
T	22.512024900	114.211374100	125.5			
T	22.512031600	114.211360100	125.3			
T	22.512035800	114.211347000	125.2			
T	22.512037400	114.211334100	125.3			
T	22.512037300	114.211320600	125.3			
T	22.512035600	114.211305900	125.4			
T	22.512032400	114.211290700	125.6			
T	22.512026200	114.211271300	125.9			
T	22.512017500	114.211251000	126.3			
T	22.512002200	114.211222600	126.9			
T	22.511983600	114.211191900	127.5			
T	22.511942800	114.211132400	129.0			
T	22.511934500	114.211118400	129.2			
T	22.511929400	114.211106700	129.3			
T	22.511924900	114.211094100	129.4			
T	22.511922600	114.211078800	129.4			
T	22.511923000	114.211063100	129.4			
T	22.511925300	114.211044900	129.3			
T	22.511928200	114.211029200	129.3			
T	22.511931800	114.211015400	129.2			
T	22.511937200	114.211001200	129.1			
T	22.511942600	114.210989800	129.0			
T	22.511949100	114.210979800	128.9			
T	22.511956900	114.210970700	128.7			
T	22.511967500	114.210961600	128.4			
T	22.511976100	114.210955500	128.2			
T	22.511985500	114.210949800	128.0			
T	22.511995400	114.210945100	127.8			
T	22.512007300	114.210940900	127.5			
T	22.512076900	114.210919700	125.8			
T	22.512092200	114.210914000	125.5			
T	22.512106700	114.210907100	125.2			
T	22.512198900	114.210858900	123.3			
T	22.512228600	114.210841800	122.7			
T	22.512365900	114.210750400	118.1			
T	22.512374500	114.210744000	117.8			
T	22.512383000	114.210736800	117.5			
T	22.512401700	114.210705300	116.9			
T	22.512391500	114.210629200	116.9			
T	22.512299000	114.210523900	118.8			
T	22.512226800	114.210467000	120.2			
T	22.512211500	114.210406100	120.1			
T	22.512244500	114.210255400	118.1			
T	22.512287600	114.210150700	115.7			
T	22.512258900	114.210048800	115.5			
T	22.512230100	114.209978100	115.6			
T	22.512211700	114.209933100	115.7			
T	22.512210500	114.209862000	115.2			
T	22.512225300	114.209811200	114.6			
T	22.512261800	114.209780700	113.5			
T	22.512355000	114.209822600	111.5			
T	22.512480800	114.209979900	108.5			
T	22.512561700	114.210144600	107.4			
T	22.512607600	114.210205300	106.4			
T	22.512666600	114.210219200	104.5			
T	22.512710100	114.210203700	102.8			
T	22.512796600	114.210150800	99.5			
T	22.512839700	114.210136500	98.1			
T	22.512898700	114.210137600	96.3			
T	22.512984000	114.210164700	93.9			
T	22.513056300	114.210212800	92.3			
T	22.513111500	114.210308100	92.1			
T	22.513150600	114.210451700	91.7			
T	22.513240600	114.210621400	89.5			
T	22.513261300	114.210885700	87.0			
T	22.513336900	114.210998400	84.3			
T	22.513410500	114.211047100	82.5			
T	22.513450000	114.211055800	81.6			
T	22.513493700	114.211049300	80.6			
T	22.513521500	114.211020300	80.0			
T	22.513516500	114.210938900	80.3			
T	22.513500400	114.210841800	80.8			
T	22.513520900	114.210730900	81.4			
T	22.513584900	114.210588800	81.3			
T	22.513639000	114.210542400	80.4			
T	22.513678300	114.210508700	79.5			
T	22.513782400	114.210460200	76.9			
T	22.513836900	114.210435900	75.4			
T	22.513872000	114.210269200	73.3			
T	22.513890200	114.210129100	69.8			
T	22.513925300	114.209885000	64.1			
T	22.513927600	114.209845900	63.3			
T	22.513927100	114.209813800	62.8			
T	22.513924700	114.209797400	62.5			
T	22.513920300	114.209780600	62.3			
T	22.513912000	114.209760300	62.2			
T	22.513895800	114.209725500	61.9			
T	22.513888300	114.209711200	62.0			
T	22.513880700	114.209699100	62.3			
T	22.513872500	114.209688500	62.6			
T	22.513863900	114.209678900	63.0			
T	22.513851100	114.209667500	63.5			
T	22.513823800	114.209646000	64.6			
T	22.513809600	114.209633500	65.2			
T	22.513790500	114.209614200	65.9			
T	22.513772600	114.209594900	66.6			
T	22.513762100	114.209581000	67.0			
T	22.513753400	114.209566400	67.2			
T	22.513746600	114.209550400	67.4			
T	22.513741200	114.209531100	67.5			
T	22.513737000	114.209499100	67.4			
T	22.513736400	114.209466800	67.2			
T	22.513738100	114.209433600	66.8			
T	22.513740600	114.209406800	66.3			
T	22.513745000	114.209375300	65.7			
