type	latitude	longitude	altitude (m)	eos	name	desc
T	22.410146300	114.119837500	739.3			
T	22.410159800	114.119824700	739.4			
T	22.410241900	114.119738600	740.0			
T	22.410258700	114.119721900	740.2			
T	22.410323500	114.119662800	738.3			
T	22.410338200	114.119648800	737.8			
T	22.410352300	114.119633700	737.1			
T	22.410365600	114.119617300	736.4			
T	22.410377300	114.119601000	735.6			
T	22.410389400	114.119581000	734.6			
T	22.410399100	114.119561600	733.5			
T	22.410458000	114.119426100	726.3			
T	22.410470300	114.119402100	725.3			
T	22.410484600	114.119377500	724.3			
T	22.410499200	114.119355100	723.4			
T	22.410510700	114.119339100	722.8			
T	22.410522200	114.119324800	722.3			
T	22.410535800	114.119309400	721.8			
T	22.410549300	114.119296000	721.4			
T	22.410564400	114.119283100	721.1			
T	22.410578700	114.119272100	720.9			
T	22.410597500	114.119259600	720.8			
T	22.410616600	114.119248800	720.8			
T	22.410637100	114.119238300	720.9			
T	22.410655800	114.119229700	721.0			
T	22.410674600	114.119222100	721.1			
T	22.410702400	114.119211700	721.4			
T	22.410722700	114.119205700	721.7			
T	22.410741100	114.119201000	722.0			
T	22.410771300	114.119195100	722.6			
T	22.410839000	114.119185000	723.9			
T	22.410861600	114.119180400	723.8			
T	22.410880500	114.119176300	723.8			
T	22.410901500	114.119170600	723.7			
T	22.410926900	114.119162200	723.4			
T	22.410955800	114.119151300	723.1			
T	22.410981100	114.119140400	722.7			
T	22.411006300	114.119127600	722.2			
T	22.411129400	114.119057500	719.2			
T	22.411429600	114.118876100	704.5			
T	22.411496700	114.118849000	702.0			
T	22.411532700	114.118834400	700.8			
T	22.411585100	114.118805600	699.0			
T	22.411619400	114.118771700	697.8			
T	22.411650500	114.118689100	696.6			
T	22.411629900	114.118590400	696.6			
T	22.411519900	114.118420000	697.9			
T	22.411499700	114.118372700	698.0			
T	22.411490500	114.118351100	698.0			
T	22.411491100	114.118295900	697.3			
T	22.411528200	114.118204600	695.6			
T	22.411627800	114.118006100	693.1			
T	22.411605600	114.117857400	692.9			
T	22.411645900	114.117760200	693.1			
T	22.411716600	114.117695800	693.1			
T	22.411732000	114.117608200	693.9			
T	22.411681000	114.117573000	695.0			
T	22.411549900	114.117536300	693.0			
T	22.411320800	114.117503000	686.6			
T	22.411252100	114.117399400	684.1			
T	22.411199300	114.117348900	681.8			
T	22.410992800	114.117192000	674.4			
T	22.410934100	114.117182300	673.0			
T	22.410896800	114.117212400	672.3			
T	22.410827700	114.117226200	670.9			
T	22.410714500	114.117187000	668.9			
T	22.410574500	114.117109900	665.7			
T	22.410434800	114.117020200	663.6			
T	22.410364500	114.116865100	661.4			
T	22.410364800	114.116696600	657.9			
T	22.410476000	114.116167000	647.4			
T	22.410400000	114.115854000	638.7			
T	22.410104000	114.115440000	643.6			
T	22.409952000	114.115181000	648.0			
T	22.409916000	114.114981000	645.1			
T	22.409599000	114.114508000	649.7			
T	22.409550000	114.113986000	652.6			
T	22.409637000	114.113528000	647.3			
T	22.409498000	114.112933000	639.8			
T	22.409381000	114.112764000	638.4			
T	22.409367000	114.112565000	635.8			
T	22.409124000	114.112105000	627.0			
T	22.408356000	114.111719000	636.2			
T	22.408286000	114.111215000	636.8			
T	22.408332700	114.111031300	630.9			
T	22.408173000	114.110724000	633.5			
T	22.407995000	114.110340000	635.9			
T	22.408045000	114.110036000	626.5			
T	22.407926000	114.109421000	613.1			
T	22.407975000	114.109107000	607.8			
T	22.408104000	114.108967000	604.9			
T	22.408196000	114.108649000	595.0			
T	22.408163000	114.108436000	592.2			
T	22.408041000	114.108293000	591.0			
T	22.407940000	114.108290000	589.1			
T	22.407870000	114.108225000	586.7			
T	22.407772000	114.107865000	574.9			
T	22.407574100	114.107707600	563.4			
T	22.407551100	114.107689900	562.3			
T	22.407546800	114.107684900	562.0			
T	22.407538200	114.107673000	561.4			
T	22.407534100	114.107669500	561.2			
T	22.407529700	114.107666500	561.0			
T	22.407526500	114.107664700	560.9			
T	22.407523100	114.107663300	560.8			
T	22.407518900	114.107661900	560.6			
T	22.407512300	114.107660600	560.4			
T	22.407504900	114.107659800	560.2			
T	22.407463600	114.107657200	558.4			
T	22.407457800	114.107656200	558.2			
T	22.407453700	114.107655000	558.0			
T	22.407450200	114.107653400	557.8			
T	22.407447000	114.107651300	557.6			
T	22.407443600	114.107647900	557.4			
T	22.407435700	114.107638200	556.8			
T	22.407432400	114.107635000	556.6			
T	22.407428900	114.107632400	556.4			
T	22.407425200	114.107630200	556.2			
T	22.407421400	114.107628300	556.0			
T	22.407417000	114.107626500	555.8			
T	22.407412300	114.107625700	555.6			
T	22.407406800	114.107625300	555.3			
T	22.407402200	114.107625500	555.2			
T	22.407389000	114.107626900	554.7			
T	22.407384600	114.107626700	554.5			
T	22.407381100	114.107626200	554.3			
T	22.407377300	114.107624800	554.1			
T	22.407373400	114.107622500	553.9			
T	22.407370600	114.107619500	553.8			
T	22.407368000	114.107615100	553.6			
T	22.407359700	114.107597500	552.9			
T	22.407356300	114.107591700	552.6			
T	22.407353400	114.107587900	552.4			
T	22.407348600	114.107583200	552.2			
T	22.407346200	114.107581700	552.0			
T	22.407343200	114.107581100	551.9			
T	22.407339700	114.107581400	551.8			
T	22.407334200	114.107583200	551.6			
T	22.407328600	114.107587100	551.4			
T	22.407298300	114.107617200	550.8			
T	22.407292600	114.107622100	550.6			
T	22.407286400	114.107626200	550.4			
T	22.407281400	114.107628000	550.3			
T	22.407275400	114.107629300	550.0			
T	22.407269000	114.107629500	549.8			
T	22.407260800	114.107628300	549.4			
T	22.407252200	114.107625600	549.0			
T	22.407244200	114.107621200	548.6			
T	22.407235800	114.107614400	548.2			
T	22.407228700	114.107607000	547.8			
T	22.407201100	114.107573900	546.4			
T	22.407192600	114.107567000	546.1			
T	22.407184000	114.107561700	545.7			
T	22.407175900	114.107557800	545.4			
T	22.407146200	114.107547200	544.4			
T	22.407138100	114.107542700	544.1			
T	22.407130700	114.107535700	543.8			
T	22.407122300	114.107525100	543.4			
T	22.407115500	114.107513900	543.1			
T	22.407087000	114.107450300	540.9			
T	22.407082400	114.107441300	540.6			
T	22.407078700	114.107435800	540.4			
T	22.407075800	114.107432500	540.2			
T	22.407072200	114.107429800	540.1			
T	22.407065500	114.107427100	539.8			
T	22.407049600	114.107422900	539.3			
T	22.407043400	114.107420800	539.1			
T	22.407037900	114.107417600	538.9			
T	22.407034100	114.107413600	538.7			
T	22.407031700	114.107408900	538.6			
T	22.407030800	114.107403700	538.4			
T	22.407030900	114.107397200	538.3			
T	22.407036400	114.107353300	537.5			
T	22.407038800	114.107328900	537.0			
T	22.407039100	114.107319700	536.8			
T	22.407036100	114.107224600	534.7			
T	22.407037200	114.107201200	534.0			
T	22.407066000	114.107000700	528.0			
T	22.407066000	114.106991200	527.7			
T	22.407065000	114.106983400	527.4			
T	22.407063200	114.106976600	527.2			
T	22.407060000	114.106969200	526.9			
T	22.407055100	114.106961200	526.5			
T	22.407023000	114.106916100	524.5			
T	22.407018200	114.106907800	524.1			
T	22.407015700	114.106900700	523.8			
T	22.407013400	114.106890400	523.4			
T	22.407011800	114.106879200	523.0			
T	22.407008300	114.106808900	520.6			
T	22.407006800	114.106796300	520.2			
T	22.407004400	114.106786700	519.8			
T	22.407000900	114.106777600	519.5			
T	22.406957400	114.106688700	515.9			
T	22.406950300	114.106675400	515.4			
T	22.406883200	114.106559300	511.1			
T	22.406877500	114.106550300	510.8			
T	22.406827500	114.106477300	508.3			
T	22.406821900	114.106469700	508.0			
T	22.406799200	114.106444000	507.1			
T	22.406794100	114.106439000	506.9			
T	22.406788600	114.106435400	506.7			
T	22.406781400	114.106432500	506.6			
T	22.406772600	114.106430700	506.4			
T	22.406585600	114.106418700	502.5			
T	22.406575000	114.106419900	502.2			
T	22.406566600	114.106421700	502.1			
T	22.406559000	114.106424200	501.9			
T	22.406528600	114.106439600	501.4			
T	22.406521100	114.106444600	501.3			
T	22.406513300	114.106451900	501.3			
T	22.406505800	114.106460100	501.2			
T	22.406496400	114.106472300	501.2			
T	22.406458000	114.106530400	501.3			
T	22.406450100	114.106540500	501.3			
T	22.406444200	114.106546500	501.2			
T	22.406437300	114.106551500	501.1			
T	22.406430800	114.106555400	501.1			
T	22.406423700	114.106558800	500.9			
T	22.406416900	114.106560700	500.8			
T	22.406409200	114.106561700	500.6			
T	22.406398700	114.106562000	500.4			
T	22.406374500	114.106558000	499.9			
T	22.406349000	114.106545200	499.4			
T	22.406344400	114.106541400	499.3			
T	22.406340600	114.106537100	499.1			
T	22.406337800	114.106533000	499.0			
T	22.406334900	114.106527300	498.9			
T	22.406323000	114.106498400	498.3			
T	22.406317400	114.106487300	498.0			
T	22.406313300	114.106480600	497.8			
T	22.406308700	114.106473900	497.7			
T	22.406303900	114.106467800	497.5			
T	22.406297000	114.106460900	497.3			
T	22.406289400	114.106454400	497.1			
T	22.406280000	114.106447800	496.9			
T	22.406272600	114.106444500	496.7			
T	22.406267200	114.106443000	496.7			
T	22.406262100	114.106442400	496.6			
T	22.406257300	114.106442300	496.5			
T	22.406251300	114.106442800	496.5			
T	22.406244000	114.106444000	496.4			
T	22.406240700	114.106445200	496.4			
T	22.406237600	114.106447400	496.4			
T	22.406234800	114.106449900	496.4			
T	22.406229800	114.106456100	496.5			
T	22.406225200	114.106463300	496.6			
T	22.406221500	114.106471300	496.7			
T	22.406214600	114.106490800	497.0			
T	22.406211600	114.106498100	497.1			
T	22.406208000	114.106505100	497.1			
T	22.406204400	114.106510500	497.2			
T	22.406200100	114.106515000	497.2			
T	22.406196400	114.106518200	497.2			
T	22.406187500	114.106523200	497.2			
T	22.406179100	114.106526600	497.2			
T	22.406134500	114.106541700	497.0			
T	22.405913900	114.106366200	494.3			
T	22.405875600	114.106366800	494.5			
T	22.405865500	114.106358500	494.4			
T	22.405861100	114.106307400	493.5			
T	22.405833800	114.106113100	490.0			
T	22.405838900	114.106052600	488.8			
T	22.405855600	114.105987400	487.4			
T	22.405872200	114.105963700	486.9			
T	22.405896200	114.105951000	486.6			
T	22.406289900	114.105734600	481.7			
T	22.406306800	114.105722100	481.3			
T	22.406320300	114.105691200	480.4			
T	22.406334200	114.105643400	478.9			
T	22.406350200	114.105480400	474.3			
T	22.406351200	114.105470200	474.1			
T	22.406393800	114.105468200	473.8			
T	22.406395700	114.105474600	473.9			
T	22.406409900	114.105490800	474.2			
T	22.406453100	114.105520700	474.7			
T	22.406488600	114.105515000	474.3			
T	22.406516500	114.105523600	474.3			
T	22.406556200	114.105513600	473.8			
T	22.406596500	114.105486600	473.0			
T	22.406634300	114.105479600	472.6			
T	22.406676600	114.105481900	472.5			
T	22.406726300	114.105499000	473.5			
T	22.406758700	114.105516200	474.3			
T	22.406793100	114.105524400	475.0			
T	22.406834600	114.105527300	475.6			
T	22.406870500	114.105517100	475.8			
T	22.406931300	114.105481900	475.5			
T	22.406913200	114.105411200	473.0			
T	22.406917500	114.105394100	472.6			
T	22.406900000	114.105279400	468.9			
T	22.406872200	114.105284500	468.9			
T	22.406569700	114.105340400	469.8			
T	22.406609500	114.105229800	467.8			
T	22.406649700	114.105178800	467.3			
T	22.406728800	114.105150100	467.3			
T	22.406854800	114.105070400	467.2			
T	22.406873700	114.105044600	467.1			
T	22.406939200	114.104950600	467.2			
T	22.407040300	114.104764200	468.6			
T	22.407080400	114.104696400	469.4			
T	22.407095000	114.104685800	469.6			
T	22.407134800	114.104664700	470.2			
T	22.407154300	114.104655500	470.5			
T	22.407223100	114.104630500	471.3			
T	22.407244100	114.104622000	471.9			
T	22.407261400	114.104613700	472.3			
T	22.407278700	114.104603600	472.8			
T	22.407290600	114.104595000	473.1			
T	22.407304300	114.104582900	473.5			
T	22.407315500	114.104570500	473.8			
T	22.407332200	114.104550400	474.3			
T	22.407352000	114.104521900	474.8			
T	22.407367500	114.104496500	475.2			
T	22.407382600	114.104467100	475.6			
T	22.407395100	114.104438500	475.9			
T	22.407404400	114.104413700	476.0			
T	22.407411600	114.104390400	476.1			
T	22.407416500	114.104366500	476.2			
T	22.407419900	114.104341200	476.2			
T	22.407421200	114.104319800	476.3			
T	22.407418700	114.104298700	476.3			
T	22.407413700	114.104278100	476.3			
T	22.407339700	114.104039200	476.8			
T	22.407326900	114.103992500	477.0			
T	22.407318500	114.103953600	477.2			
T	22.407311800	114.103914600	477.5			
T	22.407307200	114.103877100	477.8			
T	22.407304800	114.103840000	478.5			
T	22.407304800	114.103806200	479.1			
T	22.407306200	114.103778200	479.6			
T	22.407310000	114.103747600	480.2			
T	22.407327000	114.103652800	482.0			
T	22.407330700	114.103624800	482.5			
T	22.407333500	114.103596500	483.0			
T	22.407335300	114.103565700	483.4			
T	22.407335600	114.103537800	483.8			
T	22.407333900	114.103509400	484.1			
T	22.407306500	114.103274200	486.4			
T	22.407304400	114.103251500	486.4			
T	22.407303800	114.103226500	486.4			
T	22.407305000	114.103203500	486.4			
T	22.407307000	114.103185200	486.5			
T	22.407312500	114.103157400	486.5			
T	22.407329700	114.103089100	486.7			
T	22.407415800	114.102811600	489.4			
T	22.407428900	114.102764700	490.0			
T	22.407442100	114.102711400	490.8			
T	22.407447500	114.102687600	491.2			
T	22.407452100	114.102662700	491.5			
T	22.407455400	114.102639600	491.8			
T	22.407457100	114.102620700	492.1			
T	22.407457700	114.102591300	492.5			
T	22.407456300	114.102558500	493.0			
T	22.407449700	114.102460300	494.2			
T	22.407449500	114.102435700	494.4			
T	22.407450200	114.102416400	494.5			
T	22.407452200	114.102398600	494.6			
T	22.407455300	114.102380900	494.7			
T	22.407459500	114.102362700	494.9			
T	22.407538900	114.102085400	497.3			
T	22.407543000	114.102050000	497.6			
T	22.407540000	114.102030000	497.7			
T	22.407533000	114.102011000	497.8			
T	22.407492000	114.101951000	497.9			
T	22.407430000	114.101868000	498.8			
T	22.407351000	114.101771000	499.7			
T	22.407230000	114.101639000	500.4			
T	22.407200000	114.101598000	500.1			
T	22.407180000	114.101560000	499.9			
T	22.407167000	114.101519000	500.0			
T	22.407163600	114.101488500	500.3			
T	22.407161400	114.101455900	500.6			
T	22.407159900	114.101407800	501.2			
T	22.407159800	114.101365700	501.5			
T	22.407160700	114.101315500	501.8			
T	22.407162700	114.101278200	502.0			
T	22.407165200	114.101256700	502.1			
T	22.407168600	114.101236900	502.3			
T	22.407172500	114.101220900	502.5			
T	22.407177300	114.101205900	502.6			
T	22.407184000	114.101190300	502.9			
T	22.407192500	114.101174000	503.1			
T	22.407202000	114.101157400	503.4			
T	22.407288100	114.101018500	506.5			
T	22.407301200	114.100996600	507.1			
T	22.407342700	114.100921700	508.9			
T	22.407348300	114.100909400	509.2			
T	22.407351900	114.100899000	509.4			
T	22.407354500	114.100887400	509.6			
T	22.407355100	114.100874300	509.8			
T	22.407354000	114.100862600	510.0			
T	22.407351000	114.100851400	510.1			
T	22.407346700	114.100841300	510.1			
T	22.407341900	114.100833200	510.2			
T	22.407333800	114.100822100	509.9			
T	22.407325200	114.100812400	509.7			
T	22.407314800	114.100804800	509.5			
T	22.407301100	114.100798900	509.3			
T	22.407285300	114.100794900	509.0			
T	22.407265400	114.100792200	508.7			
T	22.407249200	114.100791000	508.4			
T	22.407233900	114.100790300	508.2			
T	22.407141900	114.100789400	506.6			
T	22.407124100	114.100787100	506.3			
T	22.407105000	114.100783000	506.0			
T	22.407088100	114.100777000	505.7			
T	22.407071500	114.100768100	505.4			
T	22.407057200	114.100759100	505.2			
T	22.407043100	114.100747900	505.0			
T	22.407032500	114.100736800	504.8			
T	22.407023600	114.100723100	504.7			
T	22.407016500	114.100708500	504.6			
T	22.407011100	114.100692700	504.6			
T	22.407008000	114.100676300	504.6			
T	22.407007200	114.100660800	504.6			
T	22.407008200	114.100643100	504.7			
T	22.407010600	114.100625000	504.8			
T	22.407014100	114.100605600	504.9			
T	22.407036900	114.100484000	503.9			
T	22.407038600	114.100470900	503.6			
T	22.407039000	114.100459900	503.4			
T	22.407038100	114.100449900	503.2			
T	22.407035400	114.100438500	502.9			
T	22.407032400	114.100429600	502.7			
T	22.407024800	114.100412300	502.3			
T	22.407016600	114.100396200	502.0			
T	22.407007600	114.100380700	501.7			
T	22.406998700	114.100367700	501.4			
T	22.406982400	114.100346600	501.0			
T	22.406964800	114.100325100	500.7			
T	22.406937700	114.100293700	500.2			
T	22.406916000	114.100270100	499.6			
T	22.406890600	114.100244900	498.8			
T	22.406875600	114.100233600	498.5			
T	22.406857700	114.100222200	498.1			
T	22.406835700	114.100210400	497.7			
T	22.406813500	114.100200600	497.4			
T	22.406482100	114.100075600	494.0			
T	22.406460600	114.100065800	493.8			
T	22.406444000	114.100056600	493.7			
T	22.406427100	114.100045200	493.5			
T	22.406415700	114.100035500	493.4			
T	22.406405800	114.100026000	493.3			
T	22.406393400	114.100011200	493.1			
T	22.406381000	114.099994400	492.8			
T	22.406353000	114.099951100	491.8			
T	22.406340700	114.099933900	491.4			
T	22.406326400	114.099916700	491.1			
T	22.406308700	114.099897400	490.8			
T	22.406286400	114.099874700	490.6			
